customer_id,registration_date,country,city,age,signup_channel,marketing_consent
C01708,2026-04-12,Russia,Novosibirsk,,organic,1.0
C01709,2024-08-10,Russia,Kazan,23.0,ads,1.0
C01710,2024-07-12,Belarus,Minsk,40.0,referral,1.0
C01711,2024-11-08,Georgia,Tbilisi,32.0,organic,0.0
C01712,2025-03-04,Russia,Moscow,29.0,organic,1.0
C01713,2026-03-13,Russia,Kazan,47.0,ads,1.0
C01714,2025-10-30,Russia,Kazan,44.0,organic,1.0
C01715,2025-08-10,Armenia,Yerevan,29.0,email,1.0
C01716,2026-03-12,Russia,Kazan,55.0,ads,1.0
C01717,2025-08-12,Russia,Kazan,36.0,organic,1.0
C01718,2024-12-11,Georgia,Tbilisi,36.0,organic,1.0
C01719,2025-01-11,Russia,Novosibirsk,43.0,email,1.0
C01720,2025-04-16,Russia,Moscow,25.0,organic,0.0
C01721,2024-03-21,Russia,Saint Petersburg,40.0,ads,1.0
C01722,2025-11-07,Kazakhstan,Astana,48.0,organic,1.0
C01723,2025-08-18,Russia,Novosibirsk,24.0,organic,1.0
C01724,2025-10-28,Russia,Novosibirsk,47.0,referral,1.0
C01725,2025-05-01,Russia,Novosibirsk,20.0,organic,1.0
C01726,2025-12-15,Kazakhstan,Astana,49.0,organic,1.0
C01727,2026-05-16,Kazakhstan,Astana,19.0,ads,1.0
C01728,2025-06-03,Russia,Kazan,27.0,referral,0.0
C01729,2025-02-09,Russia,Moscow,36.0,,1.0
C01730,2024-04-05,Armenia,Yerevan,50.0,organic,1.0
C01731,2025-12-11,Russia,Kazan,56.0,email,1.0
C01732,2026-04-04,Russia,Kazan,42.0,,1.0
C01733,2025-09-29,Russia,Moscow,24.0,,1.0
C01734,2026-02-28,Russia,Novosibirsk,38.0,referral,1.0
C01735,2026-02-24,Russia,Kazan,59.0,ads,0.0
C01736,2025-12-28,Russia,Novosibirsk,22.0,ads,0.0
C01737,2025-04-03,Russia,Moscow,55.0,organic,1.0
C01738,2024-04-01,Russia,Novosibirsk,38.0,referral,1.0
C01739,2024-01-03,Kazakhstan,Almaty,18.0,referral,1.0
C01740,2024-07-05,Russia,Kazan,54.0,email,1.0
C01741,2025-01-28,Russia,Kazan,19.0,ads,0.0
C01742,2025-11-09,Kazakhstan,Astana,37.0,organic,1.0
C01743,2025-02-19,Russia,Novosibirsk,28.0,ads,1.0
C01744,2024-01-22,Kazakhstan,Almaty,48.0,ads,1.0
C01745,2024-07-10,Russia,Kazan,20.0,ads,1.0
C01746,2026-06-12,Kazakhstan,Astana,22.0,referral,1.0
C01747,2026-06-20,Russia,Moscow,46.0,ads,1.0
C01748,2024-12-09,Russia,Saint Petersburg,70.0,organic,1.0
C01749,2026-01-04,Russia,Saint Petersburg,20.0,ads,1.0
C01750,2025-10-18,Russia,Kazan,42.0,ads,1.0
C01751,2026-04-29,Russia,Novosibirsk,60.0,email,1.0
C01752,2026-03-20,Kazakhstan,Astana,33.0,ads,1.0
C01753,2025-07-27,Kazakhstan,Astana,44.0,ads,1.0
C01754,2024-12-25,Russia,Saint Petersburg,62.0,ads,1.0
C01755,2025-07-25,Armenia,Yerevan,56.0,ads,1.0
C01756,2024-10-18,Kazakhstan,Astana,33.0,organic,1.0
C01757,2024-11-13,Armenia,Yerevan,57.0,referral,1.0
C01758,2025-07-09,Belarus,Minsk,53.0,email,0.0
C01759,2025-06-05,Belarus,Minsk,44.0,ads,0.0
C01760,2025-06-13,Russia,Moscow,41.0,ads,1.0
C01761,2024-12-16,Belarus,Minsk,67.0,organic,1.0
C01762,2025-01-08,Armenia,Yerevan,64.0,ads,1.0
C01763,2024-01-10,Russia,Novosibirsk,70.0,ads,1.0
C01764,2025-07-02,Russia,Novosibirsk,53.0,referral,1.0
C01765,2025-06-09,Russia,Kazan,37.0,organic,
C01766,2026-05-03,Georgia,Tbilisi,23.0,referral,0.0
C01767,2025-04-04,Russia,Moscow,24.0,organic,0.0
C01768,2025-03-02,Belarus,Minsk,68.0,ads,1.0
C01769,2024-03-02,Kazakhstan,Almaty,37.0,ads,0.0
C01770,2024-06-28,Georgia,Tbilisi,23.0,organic,1.0
C01771,2024-11-04,Russia,Kazan,29.0,ads,1.0
C01772,2024-12-10,Kazakhstan,Almaty,19.0,referral,1.0
C01773,2024-11-26,Armenia,Yerevan,46.0,ads,1.0
C01774,2024-12-25,Russia,Saint Petersburg,49.0,organic,1.0
C01775,2025-12-02,Kazakhstan,Astana,38.0,ads,1.0
C01776,2024-04-29,Russia,Novosibirsk,57.0,organic,1.0
C01777,2024-10-30,Belarus,Gomel,43.0,ads,1.0
C01778,2024-05-28,Russia,Saint Petersburg,68.0,ads,1.0
C01779,2024-10-07,Russia,Kazan,58.0,organic,1.0
C01780,2025-09-16,Russia,Moscow,21.0,ads,1.0
C01781,2024-02-12,Russia,Novosibirsk,32.0,referral,1.0
C01782,2024-11-05,Russia,Moscow,57.0,referral,1.0
C01783,2024-01-22,Belarus,Gomel,46.0,organic,1.0
C01784,2026-05-20,Russia,Kazan,57.0,organic,1.0
C01785,2025-10-25,Russia,Novosibirsk,35.0,ads,1.0
C01786,2024-08-10,Belarus,Minsk,20.0,organic,1.0
C01787,2024-06-29,Belarus,Minsk,59.0,ads,1.0
C01788,2024-03-31,Russia,Novosibirsk,59.0,organic,1.0
C01789,2025-03-07,Georgia,Tbilisi,51.0,organic,0.0
C01790,2025-11-18,Russia,Kazan,39.0,,1.0
C01791,2025-06-16,Kazakhstan,Almaty,18.0,organic,0.0
C01792,2026-03-14,Russia,Saint Petersburg,56.0,referral,1.0
C01793,2024-11-09,Kazakhstan,Almaty,52.0,organic,1.0
C01794,2024-09-10,Georgia,Tbilisi,53.0,ads,1.0
C01795,2025-03-11,Kazakhstan,Almaty,27.0,ads,1.0
C01796,2024-07-03,Russia,Saint Petersburg,56.0,referral,1.0
C01797,2026-06-08,Belarus,Minsk,56.0,referral,1.0
C01798,2024-06-18,Russia,Saint Petersburg,63.0,ads,1.0
C01799,2025-03-12,Belarus,Minsk,48.0,ads,1.0
C01800,2025-04-21,Kazakhstan,Astana,56.0,organic,1.0
C01801,2024-02-22,Georgia,Tbilisi,39.0,ads,0.0
C01802,2025-03-03,Russia,Moscow,54.0,organic,1.0
C01803,2025-02-18,Russia,Moscow,54.0,ads,0.0
C01804,2024-08-24,Russia,Moscow,59.0,organic,1.0
C01805,2024-04-26,Russia,Novosibirsk,63.0,referral,0.0
C01806,2024-02-11,Russia,Saint Petersburg,18.0,ads,1.0
C01807,2024-01-08,Russia,Saint Petersburg,59.0,ads,0.0
C01808,2025-03-15,Kazakhstan,Almaty,60.0,ads,1.0
C01809,2024-03-22,Russia,Moscow,46.0,organic,1.0
C01810,2026-05-24,Russia,Saint Petersburg,45.0,organic,1.0
C01811,2024-08-11,Russia,Moscow,56.0,email,0.0
C01812,2025-08-18,Armenia,Yerevan,42.0,referral,1.0
C01813,2025-09-06,Belarus,Gomel,39.0,organic,1.0
C01814,2025-03-27,Russia,Moscow,60.0,referral,0.0
C01815,2026-03-16,Russia,Saint Petersburg,59.0,ads,1.0
C01816,2024-04-10,Russia,Novosibirsk,28.0,organic,1.0
C01817,2024-08-01,Russia,Novosibirsk,61.0,ads,1.0
C01818,2024-08-18,Russia,Kazan,35.0,organic,1.0
C01819,2024-05-03,Russia,Moscow,25.0,organic,
C01820,2024-09-25,Armenia,Yerevan,64.0,ads,1.0
C01821,2024-10-12,Russia,Saint Petersburg,30.0,organic,0.0
C01822,2025-11-28,Belarus,Minsk,,referral,1.0
C01823,2024-10-02,Russia,Kazan,32.0,ads,1.0
C01824,2026-03-10,Georgia,Tbilisi,44.0,referral,1.0
C01825,2025-12-05,Georgia,Tbilisi,26.0,ads,1.0
C01826,2026-04-02,Kazakhstan,Almaty,26.0,referral,1.0
C01827,2024-04-05,Russia,Kazan,38.0,ads,0.0
C01828,2026-06-16,Russia,Kazan,29.0,ads,1.0
C01829,2025-07-13,Kazakhstan,Astana,28.0,ads,1.0
C01830,2026-06-14,Kazakhstan,Almaty,66.0,email,0.0
C01831,2024-11-19,Russia,Novosibirsk,49.0,organic,0.0
C01832,2026-05-19,Russia,Saint Petersburg,18.0,ads,1.0
C01833,2025-06-20,Russia,Kazan,23.0,referral,0.0
C01834,2024-03-06,Kazakhstan,Astana,61.0,ads,1.0
C01835,2025-01-09,Belarus,Gomel,32.0,referral,1.0
C01836,2024-05-05,Belarus,Minsk,26.0,ads,1.0
C01837,2026-05-08,Belarus,Gomel,53.0,organic,0.0
C01838,2024-10-04,Russia,Saint Petersburg,62.0,ads,0.0
C01839,2024-07-21,Russia,Saint Petersburg,39.0,,0.0
C01840,2025-05-19,Russia,Saint Petersburg,57.0,organic,1.0
C01841,2025-01-22,Kazakhstan,Astana,40.0,organic,1.0
C01842,2024-03-29,Russia,Kazan,23.0,organic,1.0
C01843,2026-01-14,Russia,Moscow,60.0,referral,0.0
C01844,2026-02-10,Russia,Novosibirsk,66.0,referral,1.0
C01845,2025-11-08,Russia,Novosibirsk,70.0,ads,1.0
C01846,2025-07-16,Russia,Moscow,23.0,organic,1.0
C01847,2025-01-02,Russia,Novosibirsk,47.0,ads,1.0
C01848,2025-05-09,Russia,Kazan,51.0,referral,1.0
C01849,2025-04-20,Kazakhstan,Almaty,22.0,referral,1.0
C01850,2024-05-30,Russia,Saint Petersburg,68.0,organic,1.0
C01851,2024-03-15,Russia,Novosibirsk,23.0,organic,1.0
C01852,2024-08-18,Russia,Saint Petersburg,32.0,email,1.0
C01853,2025-02-18,Kazakhstan,Astana,69.0,referral,1.0
C01854,2024-05-26,Russia,Saint Petersburg,47.0,organic,1.0
C01855,2024-04-07,Kazakhstan,Almaty,53.0,referral,1.0
C01856,2026-02-15,Georgia,Tbilisi,44.0,organic,1.0
C01857,2024-12-07,Belarus,Minsk,57.0,organic,1.0
C01858,2025-06-16,Russia,Kazan,22.0,referral,
C01859,2025-04-22,Kazakhstan,Astana,53.0,ads,1.0
C01860,2025-11-01,Russia,Novosibirsk,21.0,ads,1.0
C01861,2025-11-05,Russia,Moscow,27.0,email,0.0
C01862,2024-09-26,Russia,Novosibirsk,44.0,referral,0.0
C01863,2026-02-12,Russia,Kazan,41.0,organic,1.0
C01864,2024-12-04,Russia,Moscow,26.0,ads,1.0
C01865,2026-01-31,Russia,Novosibirsk,60.0,referral,1.0
C01866,2025-01-04,Russia,Saint Petersburg,33.0,ads,0.0
C01867,2024-04-11,Russia,Kazan,63.0,email,1.0
C01868,2025-11-24,Russia,Kazan,18.0,ads,1.0
C01869,2024-01-28,Georgia,Tbilisi,30.0,organic,0.0
C01870,2025-12-05,Russia,Moscow,33.0,organic,1.0
C01871,2024-02-09,Belarus,Minsk,49.0,referral,1.0
C01872,2024-07-07,Russia,Kazan,39.0,email,1.0
C01873,2025-07-04,Russia,Saint Petersburg,,organic,1.0
C01874,2026-05-08,Russia,Moscow,48.0,organic,0.0
C01875,2025-01-07,Russia,Moscow,68.0,referral,1.0
C01876,2024-04-20,Russia,Novosibirsk,25.0,organic,0.0
C01877,2024-07-31,Russia,Moscow,,organic,0.0
C01878,2026-03-28,Russia,Moscow,43.0,referral,1.0
C01879,2025-10-24,Russia,Kazan,56.0,referral,0.0
C01880,2024-04-01,Russia,Moscow,25.0,referral,0.0
C01881,2024-12-17,Russia,Kazan,30.0,ads,1.0
C01882,2024-08-29,Russia,Kazan,30.0,organic,1.0
C01883,2024-06-11,Russia,Kazan,50.0,email,1.0
C01884,2026-02-10,Russia,Saint Petersburg,22.0,organic,1.0
C01885,2025-07-17,Russia,Novosibirsk,52.0,organic,1.0
C01886,2024-06-12,Russia,Kazan,,referral,0.0
C01887,2025-08-16,Russia,Saint Petersburg,35.0,ads,0.0
C01888,2025-01-12,Georgia,Tbilisi,63.0,referral,1.0
C01889,2024-02-26,Russia,Moscow,61.0,organic,1.0
C01890,2025-02-14,Russia,Saint Petersburg,60.0,email,1.0
C01891,2024-06-17,Russia,Moscow,64.0,ads,1.0
C01892,2024-08-11,Georgia,Tbilisi,30.0,ads,1.0
C01893,2026-03-12,Belarus,Minsk,63.0,email,1.0
C01894,2025-10-09,Belarus,Minsk,27.0,ads,1.0
C01895,2024-05-02,Georgia,Tbilisi,35.0,referral,1.0
C01896,2026-02-15,Russia,Moscow,47.0,ads,0.0
C01897,2025-06-07,Georgia,Tbilisi,,referral,0.0
C01898,2026-03-08,Russia,Moscow,48.0,referral,1.0
C01899,2025-11-12,Belarus,Minsk,47.0,ads,1.0
C01900,2024-11-05,Russia,Kazan,37.0,organic,0.0
C01901,2025-05-02,Russia,Moscow,49.0,organic,1.0
C01902,2025-04-29,Georgia,Tbilisi,43.0,email,1.0
C01903,2025-10-18,Russia,Saint Petersburg,43.0,email,1.0
C01904,2024-08-14,Georgia,Tbilisi,49.0,email,1.0
C01905,2024-10-30,Russia,Moscow,49.0,organic,1.0
C01906,2024-08-11,Belarus,Minsk,35.0,ads,0.0
C01907,2024-09-27,Georgia,Tbilisi,25.0,referral,1.0
C01908,2024-05-27,Russia,Moscow,33.0,referral,0.0
C01909,2024-02-03,Armenia,Yerevan,39.0,organic,1.0
C01910,2026-05-07,Russia,Saint Petersburg,26.0,ads,1.0
C01911,2024-03-08,Kazakhstan,Astana,27.0,organic,0.0
C01912,2026-03-20,Russia,Novosibirsk,68.0,,1.0
C01913,2024-01-03,Russia,Kazan,32.0,organic,1.0
C01914,2025-12-09,Belarus,Gomel,57.0,organic,1.0
C01915,2024-10-26,Russia,Novosibirsk,24.0,organic,1.0
C01916,2025-04-17,Russia,Saint Petersburg,69.0,email,1.0
C01917,2024-09-14,Russia,Novosibirsk,29.0,referral,1.0
C01918,2025-03-23,Armenia,Yerevan,38.0,email,1.0
C01919,2025-02-15,Russia,Novosibirsk,59.0,ads,1.0
C01920,2025-04-28,Kazakhstan,Astana,28.0,,0.0
C01921,2024-12-24,Georgia,Tbilisi,47.0,ads,0.0
C01922,2025-05-04,Russia,Novosibirsk,59.0,ads,1.0
C01923,2026-01-22,Russia,Moscow,19.0,ads,1.0
C01924,2025-01-31,Belarus,Gomel,19.0,referral,0.0
C01925,2024-11-25,Russia,Kazan,,referral,1.0
C01926,2024-04-30,Russia,Moscow,31.0,referral,1.0
C01927,2024-11-24,Belarus,Minsk,66.0,organic,1.0
C01928,2024-04-24,Russia,Kazan,67.0,ads,0.0
C01929,2024-06-15,Russia,Saint Petersburg,64.0,organic,1.0
C01930,2026-05-18,Belarus,Minsk,70.0,organic,0.0
C01931,2024-03-22,Russia,Saint Petersburg,61.0,referral,1.0
C01932,2025-03-15,Russia,Novosibirsk,38.0,ads,0.0
C01933,2026-01-30,Russia,Saint Petersburg,70.0,referral,1.0
C01934,2026-05-19,Armenia,Yerevan,36.0,organic,
C01935,2024-05-13,Belarus,Minsk,49.0,email,0.0
C01936,2024-05-29,Russia,Saint Petersburg,18.0,email,1.0
C01937,2024-12-05,Russia,Moscow,69.0,ads,1.0
C01938,2025-05-20,Russia,Kazan,49.0,referral,1.0
C01939,2026-05-25,Russia,Novosibirsk,68.0,organic,1.0
C01940,2024-07-08,Russia,Novosibirsk,36.0,referral,1.0
C01941,2024-05-29,Georgia,Tbilisi,34.0,referral,1.0
C01942,2024-08-18,Russia,Kazan,45.0,referral,1.0
C01943,2026-03-08,Kazakhstan,Astana,,referral,1.0
C01944,2024-01-28,Russia,Saint Petersburg,47.0,ads,1.0
C01945,2024-12-12,Russia,Kazan,60.0,referral,1.0
C01946,2024-04-18,Russia,Moscow,29.0,ads,0.0
C01947,2024-05-23,Russia,Kazan,59.0,organic,1.0
C01948,2026-04-16,Kazakhstan,Astana,56.0,organic,0.0
C01949,2024-01-02,Georgia,Tbilisi,65.0,referral,0.0
C01950,2024-10-20,Armenia,Yerevan,21.0,ads,1.0
C01951,2026-04-14,Russia,Moscow,38.0,ads,1.0
C01952,2025-07-08,Kazakhstan,Astana,22.0,email,0.0
C01953,2024-03-06,Russia,Kazan,39.0,ads,1.0
C01954,2025-02-28,Armenia,Yerevan,58.0,ads,1.0
C01955,2026-06-04,Russia,Saint Petersburg,51.0,ads,1.0
C01956,2024-12-31,Russia,Kazan,57.0,ads,1.0
C01957,2025-04-27,Russia,Saint Petersburg,57.0,referral,0.0
C01958,2025-04-30,Russia,Saint Petersburg,70.0,ads,0.0
C01959,2025-08-25,Russia,Moscow,64.0,ads,1.0
C01960,2024-06-19,Armenia,Yerevan,49.0,referral,0.0
C01961,2026-02-04,Kazakhstan,Almaty,64.0,referral,1.0
C01962,2026-06-20,Georgia,Tbilisi,20.0,referral,
C01963,2024-05-10,Russia,Novosibirsk,56.0,organic,1.0
C01964,2026-01-16,Russia,Novosibirsk,45.0,referral,
C01965,,Russia,Kazan,68.0,ads,1.0
C01966,2025-11-07,Russia,Kazan,44.0,organic,1.0
C01967,2024-12-04,Russia,Kazan,27.0,ads,0.0
C01968,2025-03-03,Russia,Saint Petersburg,56.0,referral,
C01969,2026-02-04,Russia,Saint Petersburg,68.0,ads,0.0
C01970,2024-05-19,Russia,Kazan,18.0,referral,1.0
C01971,2026-01-25,Russia,Novosibirsk,21.0,organic,1.0
C01972,2026-04-19,Belarus,Minsk,53.0,organic,1.0
C01973,2025-09-13,Russia,Kazan,47.0,ads,1.0
C01974,2024-11-07,Georgia,Tbilisi,47.0,ads,1.0
C01975,2025-05-24,Russia,Saint Petersburg,22.0,ads,0.0
C01976,2024-02-15,Kazakhstan,Almaty,48.0,referral,1.0
C01977,2026-04-29,Belarus,Minsk,48.0,referral,0.0
C01978,2024-11-08,Kazakhstan,Almaty,63.0,organic,1.0
C01979,2024-02-22,Kazakhstan,Almaty,38.0,ads,1.0
C01980,2025-12-25,Armenia,Yerevan,36.0,organic,1.0
C01981,2025-08-22,Belarus,Gomel,22.0,ads,1.0
C01982,2025-07-21,Russia,Kazan,48.0,organic,0.0
C01983,2024-02-19,Russia,Novosibirsk,52.0,ads,1.0
C01984,2025-11-15,Belarus,Minsk,32.0,referral,0.0
C01985,2025-08-04,Russia,Novosibirsk,56.0,ads,1.0
C01986,2025-12-24,Russia,Novosibirsk,67.0,organic,1.0
C01987,2026-01-24,Russia,Saint Petersburg,27.0,organic,0.0
C01988,2024-07-12,Russia,Saint Petersburg,48.0,ads,0.0
C01989,2024-07-11,Russia,Saint Petersburg,54.0,ads,1.0
C01990,2026-04-22,Belarus,Gomel,18.0,organic,0.0
C01991,2025-04-29,Kazakhstan,Astana,27.0,referral,1.0
C01992,2025-02-03,Kazakhstan,Astana,38.0,ads,1.0
C01993,2024-09-18,Russia,Kazan,25.0,ads,1.0
C01994,2025-08-05,Russia,Kazan,36.0,organic,1.0
C01995,2025-11-18,Russia,Moscow,25.0,ads,1.0
C01996,2024-01-03,Russia,Kazan,65.0,organic,1.0
C01997,2025-05-19,Belarus,Minsk,49.0,organic,1.0
C01998,2026-06-24,Russia,Novosibirsk,35.0,ads,0.0
C01999,2024-09-12,Georgia,Tbilisi,59.0,ads,0.0
C02000,2024-09-13,Russia,Novosibirsk,18.0,referral,1.0
C01861,2025-11-05,Russia,Moscow,27.0,email,0.0
C00354,2025-01-31,Russia,Saint Petersburg,32.0,organic,0.0
C01334,2026-01-06,Russia,Kazan,59.0,ads,1.0
C00906,2025-10-09,Russia,Novosibirsk,67.0,ads,0.0
C01290,2025-07-21,Russia,Novosibirsk,36.0,ads,1.0
C01274,2025-09-07,Kazakhstan,Astana,48.0,ads,1.0
C00939,2025-02-25,Russia,Kazan,28.0,email,1.0
C01732,2026-04-04,Russia,Kazan,42.0,,1.0
C00066,2024-10-24,Georgia,Tbilisi,20.0,ads,1.0
C01324,2026-03-19,Russia,Moscow,49.0,,1.0
C00057,2025-05-13,Armenia,Yerevan,22.0,referral,1.0
C01293,2025-02-08,Belarus,Gomel,67.0,organic,1.0
C01119,2025-10-21,Russia,Novosibirsk,,organic,1.0
C00585,2025-01-03,Belarus,Minsk,20.0,organic,0.0
C00375,2026-03-19,Georgia,Tbilisi,47.0,organic,1.0
