order_id,customer_id,order_date,status,category,payment_method,quantity,discount_percent,amount,delivery_days,rating
O100333,C00610,2026-07-31,completed,electronics,cash,1,17.0,347.22,11.0,3.0
O100334,C00965,2026-07-31,completed,electronics,sbp,2,2.0,984.49,11.0,
O100335,C01630,2024-09-04,delivered,clothing,sbp,1,25.0,238.67,12.0,3.0
O100336,C00422,2026-06-17,completed,electronics,card,1,2.0,1505.11,20.0,2.0
O100337,C01573,2026-05-02,completed,beauty,cash,2,4.0,1271.5,6.0,4.0
O100338,C01816,2024-06-30,completed,electronics,card,3,28.0,554.51,8.0,3.0
O100339,C00871,2025-02-27,cancelled,toys,sbp,5,12.0,3415.6,,
O100340,C01923,2026-01-23,cancelled,clothing,sbp,4,25.0,5621.59,,
O100341,C01788,2024-06-20,completed,toys,card,4,16.0,1108.27,9.0,2.0
O100342,C01595,2026-07-27,delivered,beauty,card,4,14.0,5858.18,6.0,4.0
O100343,C00761,2024-11-25,processing,electronics,card,3,6.0,1815.53,20.0,
O100344,C00602,2026-05-24,completed,electronics,card,1,3.0,579.03,8.0,3.0
O100345,C01729,2025-07-04,completed,electronics,card,2,1.0,2570.51,20.0,1.0
O100346,C00884,2024-08-22,completed,home,sbp,1,0.0,579.97,17.0,2.0
O100347,C00064,2026-07-31,completed,electronics,card,3,0.0,2019.98,8.0,3.0
O100348,C01435,2024-10-22,cancelled,home,card,4,29.0,2122.03,,
O100349,C00695,2024-11-01,cancelled,beauty,cash,3,7.0,363.43,,
O100350,C01872,2025-06-13,delivered,clothing,cash,3,27.0,2054.58,5.0,3.0
O100351,C01711,2025-09-25,completed,home,card,4,9.0,2411.54,16.0,1.0
O100352,C00209,2025-01-09,cancelled,beauty,sbp,1,15.0,363.57,,
O100353,C01803,2025-12-26,completed,beauty,cash,4,14.0,256.38,19.0,1.0
O100354,C01900,2025-01-30,completed,electronics,card,4,25.0,3242.03,15.0,2.0
O100355,C01513,2026-02-05,completed,electronics,card,5,26.0,1237.88,14.0,3.0
O100356,C00551,2026-05-07,cancelled,clothing,sbp,3,3.0,600.17,,
O100357,C01340,2025-01-13,delivered,electronics,card,5,12.0,926.99,6.0,3.0
O100358,C01737,2025-07-08,delivered,clothing,card,2,27.0,205.6,11.0,3.0
O100359,C01632,2026-07-31,delivered,toys,card,3,2.0,2138.76,20.0,1.0
O100360,C00863,2025-01-22,completed,clothing,wallet,4,25.0,12979.31,3.0,5.0
O100361,C01416,2026-04-14,completed,electronics,cash,3,10.0,929.54,7.0,3.0
O100362,C00772,2026-07-31,cancelled,electronics,sbp,2,21.0,1900.66,,
O100363,C00509,2025-01-06,processing,toys,card,3,9.0,1371.59,3.0,
O100364,C01346,2026-07-31,delivered,electronics,sbp,3,16.0,1843.1,17.0,2.0
O100365,C00933,2024-10-18,completed,electronics,card,1,17.0,467.18,10.0,4.0
O100366,C00450,2025-09-15,Completed,home,wallet,5,7.0,4606.8,14.0,2.0
O100367,C01322,2025-05-17,completed,clothing,card,4,20.0,749.77,20.0,2.0
O100368,C00644,2025-11-16,completed,clothing,cash,1,3.0,533.6,19.0,2.0
O100369,C01176,2025-02-15,completed,home,wallet,2,0.0,2443.04,13.0,2.0
O100370,C00723,2026-07-31,completed,home,wallet,3,20.0,2590.34,6.0,5.0
O100371,C01771,2025-01-07,delivered,electronics,card,3,16.0,1919.25,13.0,3.0
O100372,C01702,2025-05-30,delivered,clothing,card,1,18.0,532.73,15.0,3.0
O100373,C00948,2024-11-01,completed,home,cash,2,7.0,738.37,7.0,4.0
O100374,C01421,2026-07-31,completed,clothing,card,5,1.0,1857.99,15.0,3.0
O100375,C00356,2026-07-31,CANCELED,toys,card,2,23.0,284.43,,
O100376,C01995,2026-04-19,completed,electronics,card,2,8.0,1473.94,11.0,2.0
O100377,C00430,2026-01-20,completed,clothing,card,5,10.0,7341.51,4.0,4.0
O100378,C01734,2026-07-31,completed,home,card,5,27.0,3117.14,14.0,2.0
O100379,C01693,2026-05-12,cancelled,clothing,card,1,28.0,499.35,,
O100380,C00357,2024-12-24,processing,electronics,card,2,11.0,1591.46,6.0,
O100381,C00018,2024-10-11,completed,clothing,card,5,12.0,452.45,18.0,1.0
O100382,C01475,2026-07-31,delivered,toys,wallet,5,30.0,1642.04,1.0,5.0
O100383,C01739,2024-05-29,cancelled,clothing,card,3,10.0,1393.44,,
O100384,C01433,2025-04-20,completed,electronics,sbp,4,17.0,503.15,8.0,3.0
O100385,C00112,2026-04-23,processing,electronics,wallet,2,4.0,1120.51,18.0,
O100386,C01291,2025-07-20,delivered,clothing,card,2,27.0,224.2,5.0,
O100387,C00784,2024-06-13,delivered,electronics,cash,5,5.0,4282.69,1.0,5.0
O100388,C01832,2026-07-17,delivered,beauty,card,4,9.0,2361.33,10.0,3.0
O100389,C01601,2025-01-30,completed,toys,card,4,20.0,1691.9,15.0,2.0
O100390,C01598,2025-10-24,cancelled,toys,card,2,26.0,1812.2,,
O100391,C00816,2026-07-31,delivered,clothing,card,1,17.0,554.25,3.0,5.0
O100392,C00645,2026-04-06,completed,clothing,wallet,1,26.0,720.76,7.0,4.0
O100393,C01645,2024-06-06,delivered,clothing,card,4,17.0,2472.87,3.0,4.0
O100394,C00231,2025-10-09,processing,electronics,card,2,14.0,495.29,9.0,
O100395,C00201,2025-11-14,cancelled,home,cash,3,4.0,5183.43,,
O100396,C00125,2026-07-31,delivered,electronics,card,4,11.0,5339.49,18.0,2.0
O100397,C01024,2026-03-17,completed,electronics,card,4,3.0,2777.37,1.0,5.0
O100398,C00151,2026-07-31,completed,beauty,card,1,8.0,555.74,1.0,5.0
O100399,C01165,2025-08-26,completed,beauty,card,3,13.0,2694.25,20.0,1.0
O100400,C00335,2025-12-25,cancelled,toys,card,4,29.0,5401.42,,
O100401,C01782,2025-06-14,cancelled,clothing,card,3,29.0,6780.85,,
O100402,C00865,2026-07-31,processing,beauty,card,4,17.0,1278.05,2.0,
O100403,C00188,2025-10-14,completed,clothing,card,2,13.0,2275.15,19.0,2.0
O100404,C01388,2025-09-14,processing,electronics,card,2,10.0,919.09,4.0,
O100405,C00678,2024-05-09,processing,clothing,card,2,28.0,272.0,3.0,
O100406,C00524,2026-07-31,delivered,home,card,1,11.0,963.38,1.0,5.0
O100407,C99999,2025-04-05,cancelled,clothing,card,1,29.0,1593.8,,
O100408,C01912,2026-07-31,completed,beauty,card,3,14.0,3219.67,11.0,2.0
O100409,C01960,2025-02-03,completed,clothing,sbp,5,3.0,2152.03,2.0,4.0
O100410,C00872,2024-09-11,Processing ,toys,card,1,12.0,671.84,11.0,
O100411,C01697,2025-06-17,completed,electronics,card,2,28.0,1723.7,3.0,4.0
O100412,C00419,2025-08-19,completed,home,card,1,12.0,779.28,15.0,2.0
O100413,C01693,2026-04-14,delivered,toys,card,2,22.0,2636.51,18.0,2.0
O100414,C01885,2025-10-08,completed,home,sbp,1,30.0,1047.74,19.0,2.0
O100415,C01035,2024-12-25,completed,beauty,cash,5,2.0,1550.57,4.0,4.0
O100416,C01047,2025-04-25,completed,home,card,2,27.0,1006.6,10.0,4.0
O100417,C01129,2025-06-19,delivered,electronics,card,5,22.0,1645.2,17.0,3.0
O100418,C00147,2024-05-14,processing,home,card,4,20.0,2242.34,18.0,
O100419,C01718,2025-10-15,completed,home,cash,2,15.0,220.98,19.0,2.0
O100420,C01476,2025-02-07,cancelled,electronics,wallet,2,21.0,4608.92,,
O100421,C01740,2024-07-18,processing,clothing,cash,1,4.0,264.08,1.0,
O100422,C00231,2025-10-04,delivered,electronics,card,5,28.0,1634.21,8.0,4.0
O100423,C01605,2025-03-17,delivered,electronics,card,5,7.0,2632.36,19.0,2.0
O100424,C00726,2024-11-05,delivered,toys,card,4,4.0,654.68,2.0,4.0
O100425,C01638,2026-07-12,processing,toys,card,1,21.0,376.79,11.0,
O100426,C01988,2024-08-22,completed,home,sbp,5,2.0,2819.52,7.0,4.0
O100427,C01760,2026-02-11,cancelled,clothing,card,2,9.0,3685.16,,
O100428,C01832,2026-07-31,completed,clothing,wallet,4,7.0,2208.27,14.0,3.0
O100429,C00228,2026-06-06,completed,electronics,card,3,29.0,1068.59,17.0,2.0
O100430,C00658,2026-02-06,delivered,clothing,card,1,7.0,200.24,16.0,2.0
O100431,C00586,2026-07-31,cancelled,beauty,cash,2,25.0,5452.3,,
O100432,C01028,2024-11-04,cancelled,clothing,card,1,18.0,523.93,,
O100433,C01953,2024-03-22,processing,clothing,card,1,17.0,526.33,20.0,
O100434,C01372,2025-07-28,delivered,electronics,card,2,21.0,328.97,6.0,5.0
O100435,C01090,2024-05-10,delivered,toys,card,1,19.0,749.79,19.0,1.0
O100436,C01610,2025-03-09,processing,electronics,card,4,8.0,1231.31,2.0,
O100437,C00353,2024-10-06,completed,clothing,wallet,4,28.0,6397.31,6.0,3.0
O100438,C01322,2025-05-16,completed,clothing,sbp,4,,2857.79,2.0,4.0
O100439,C01007,2026-07-28,completed,clothing,cash,3,9.0,1633.72,15.0,2.0
O100440,C00407,2025-09-22,delivered,home,card,2,9.0,342.03,14.0,3.0
O100441,C01292,2026-07-31,delivered,home,card,4,25.0,1822.09,8.0,
O100442,C01681,2026-07-31,cancelled,home,cash,4,,1661.11,,
O100443,C01657,2026-07-31,completed,electronics,card,2,13.0,1087.37,3.0,5.0
O100444,C01687,2025-07-27,cancelled,toys,card,2,0.0,203.8,,
O100445,C01625,2026-01-21,delivered,home,card,5,27.0,1190.09,7.0,4.0
O100446,C00938,2025-01-29,processing,beauty,card,4,12.0,1325.56,13.0,
O100447,C00099,2026-01-14,completed,electronics,card,3,2.0,2205.65,2.0,5.0
O100448,C01931,2024-07-28,Completed,toys,card,2,8.0,210.36,1.0,5.0
O100449,C00908,2024-06-21,cancelled,home,cash,2,22.0,2976.56,,
O100450,C01266,2024-11-13,delivered,clothing,card,2,0.0,2661.7,6.0,4.0
O100451,C00042,2026-02-12,Processing ,electronics,card,5,25.0,1112.0,1.0,
O100452,C01778,2024-11-02,completed,electronics,card,3,14.0,10655.56,17.0,2.0
O100453,C01777,2025-10-27,completed,beauty,cash,3,19.0,1788.78,4.0,4.0
O100454,C01857,2025-09-19,delivered,clothing,card,5,23.0,2258.09,15.0,1.0
O100455,C00348,2026-07-31,delivered,home,sbp,4,9.0,3170.25,20.0,2.0
O100456,C01686,2025-10-09,delivered,home,card,4,16.0,2753.89,8.0,4.0
O100457,C01250,2026-07-31,delivered,beauty,card,2,4.0,1082.37,19.0,1.0
O100458,C00293,2026-07-31,completed,clothing,card,2,15.0,413.86,4.0,4.0
O100459,C01142,2024-12-29,completed,toys,card,1,22.0,347.32,13.0,3.0
O100460,C00953,2026-06-26,cancelled,electronics,card,3,4.0,1967.36,,
O100461,C01252,2026-01-05,cancelled,beauty,card,2,3.0,1920.69,,
O100462,C00168,2024-09-17,delivered,clothing,card,3,3.0,4676.31,6.0,4.0
O100463,C01127,2026-05-12,delivered,electronics,card,3,26.0,1025.41,10.0,3.0
O100464,C01355,2025-01-31,processing,clothing,card,1,27.0,525.0,13.0,
O100465,C01432,2025-02-08,processing,beauty,card,3,15.0,871.63,10.0,
O100466,C01539,2026-05-28,delivered,home,sbp,4,17.0,4728.53,10.0,3.0
O100467,C01253,2024-03-23,completed,electronics,sbp,5,11.0,1920.55,9.0,3.0
O100468,C01403,2025-06-16,completed,electronics,card,2,15.0,615.73,3.0,5.0
O100469,C00181,2026-05-29,delivered,home,wallet,2,7.0,-1035.58,1.0,5.0
O100470,C01596,2024-10-01,completed,electronics,card,3,14.0,387.68,19.0,2.0
O100471,C00734,2026-07-31,completed,electronics,sbp,5,0.0,3798.17,7.0,4.0
O100472,C01096,2025-01-31,completed,home,wallet,1,,384.58,12.0,4.0
O100473,C01094,2025-08-12,processing,clothing,card,3,28.0,13530.04,11.0,
O100474,C01953,2024-05-03,completed,electronics,card,4,21.0,1201.99,3.0,5.0
O100475,C00651,2025-11-25,cancelled,clothing,wallet,1,18.0,397.87,,
O100476,C00769,2024-05-20,processing,home,card,1,7.0,1111.86,16.0,
O100477,C01521,2026-05-21,delivered,home,card,1,21.0,921.13,11.0,3.0
O100478,C01269,2026-07-03,completed,electronics,sbp,2,28.0,2257.2,15.0,2.0
O100479,C00636,2026-07-31,cancelled,clothing,card,1,30.0,393.94,,
O100480,C00689,2025-06-24,delivered,clothing,card,2,29.0,393.69,17.0,2.0
O100481,C01658,2026-07-31,completed,clothing,card,2,,8330.55,15.0,2.0
O100482,C01672,2026-03-16,delivered,electronics,wallet,4,6.0,2979.04,12.0,2.0
O100483,C00294,2025-10-17,completed,electronics,card,2,1.0,1180.52,20.0,1.0
O100484,C00800,2026-02-05,delivered,home,sbp,5,28.0,0.0,2.0,4.0
O100485,C01539,2025-12-04,processing,electronics,card,1,15.0,173.72,17.0,
O100486,C00238,2025-06-21,delivered,toys,cash,1,17.0,342.01,11.0,2.0
O100487,C00367,2025-07-29,processing,toys,card,5,13.0,1069.6,7.0,
O100488,C00318,2026-07-31,completed,clothing,card,1,20.0,563.14,16.0,3.0
O100489,C01057,2025-06-16,cancelled,home,card,2,1.0,327.22,,
O100490,C00902,2024-05-02,cancelled,home,card,4,10.0,3378.91,,
O100491,C00642,2026-07-31,completed,electronics,card,5,14.0,6350.36,18.0,2.0
O100492,C00272,2024-07-19,processing,clothing,cash,2,4.0,2466.45,12.0,
O100493,C01275,2026-07-31,processing,toys,card,2,,1401.76,5.0,
O100494,C01615,2024-07-11,completed,electronics,cash,1,21.0,574.66,15.0,4.0
O100495,C00426,2024-12-25,cancelled,home,sbp,3,3.0,1058.09,,
O100496,C01333,2025-01-25,completed,home,cash,2,25.0,1410.9,4.0,4.0
O100497,C01591,2025-11-07,Processing ,electronics,sbp,2,21.0,902.62,6.0,
O100498,C01115,2024-06-26,completed,clothing,card,2,2.0,220.84,7.0,3.0
O100499,C01148,2026-02-02,delivered,toys,wallet,5,10.0,1504.24,11.0,3.0
O100500,C00334,2026-06-01,completed,electronics,sbp,3,23.0,2786.26,13.0,3.0
O100501,C01915,2024-11-13,completed,electronics,card,3,17.0,600.66,1.0,5.0
O100502,C01914,2026-02-05,processing,electronics,cash,3,0.0,591.29,18.0,
O100503,C01424,2026-07-13,delivered,beauty,cash,3,19.0,1259.99,4.0,3.0
O100504,C01806,2024-12-18,cancelled,home,sbp,2,9.0,173.82,,
O100505,C01215,2024-06-21,completed,clothing,card,1,11.0,883.31,6.0,4.0
O100506,C01323,2026-04-26,completed,beauty,card,2,1.0,1645.98,20.0,1.0
O100507,C01659,2026-03-19,cancelled,toys,sbp,2,22.0,2102.51,,
O100508,C00077,2024-11-08,completed,electronics,wallet,2,8.0,1176.31,17.0,2.0
O100509,C00440,2025-05-06,delivered,beauty,card,1,20.0,249.06,15.0,2.0
O100510,C00407,2025-05-06,processing,clothing,card,5,13.0,920.94,11.0,
O100511,C01266,2024-03-02,completed,electronics,card,3,1.0,2297.04,20.0,3.0
O100512,C00485,2026-01-01,delivered,electronics,cash,3,3.0,2620.09,9.0,2.0
O100513,C00781,2026-07-31,delivered,clothing,card,5,4.0,1008.3,4.0,4.0
O100514,C00988,2025-01-21,completed,beauty,wallet,5,0.0,905.87,11.0,2.0
O100515,C01488,2024-04-25,delivered,clothing,card,2,1.0,970.61,14.0,3.0
O100516,C01035,2024-11-18,delivered,home,card,5,,2748.25,15.0,2.0
O100517,C00049,2026-07-31,completed,electronics,card,3,26.0,3122.87,5.0,4.0
O100518,C01374,2025-05-02,Processing ,electronics,card,3,28.0,2511.21,16.0,
O100519,C00856,2026-07-31,delivered,toys,card,5,10.0,2310.94,12.0,3.0
O100520,C00227,2026-01-15,delivered,beauty,cash,5,2.0,5641.16,5.0,3.0
O100521,C01304,2026-07-31,processing,clothing,card,5,16.0,1862.74,6.0,
O100522,C00541,2026-07-31,cancelled,electronics,card,1,22.0,384.97,,
O100523,C00922,2025-11-26,completed,electronics,card,1,16.0,971.28,10.0,3.0
O100524,C01935,2025-01-02,processing,toys,card,2,12.0,2120.05,11.0,
O100525,C00476,2026-07-31,cancelled,electronics,card,2,14.0,2164.9,,
O100526,C01771,2025-06-22,completed,electronics,card,4,3.0,1707.36,12.0,3.0
O100527,C00929,2025-09-23,completed,home,sbp,1,12.0,521.8,20.0,1.0
O100528,C01866,2025-11-23,completed,toys,card,2,3.0,492.78,14.0,3.0
O100529,C01700,2026-05-29,completed,electronics,cash,4,10.0,4049.11,6.0,4.0
O100530,C01665,2026-03-12,delivered,beauty,card,3,3.0,921.1,11.0,3.0
O100531,C00414,2025-03-27,completed,clothing,card,4,8.0,399.03,17.0,2.0
O100532,C01582,2025-06-10,processing,home,card,5,6.0,1731.23,19.0,
O100533,C00735,2024-11-19,delivered,electronics,card,5,7.0,1242.41,15.0,3.0
O100534,C01821,2025-05-12,completed,beauty,card,5,4.0,282.55,10.0,3.0
O100535,C01981,2025-12-28,processing,home,sbp,4,20.0,1245.77,11.0,
O100536,C01224,2026-06-21,delivered,toys,card,3,8.0,2764.4,16.0,3.0
O100537,C01826,2026-07-31,completed,clothing,card,4,21.0,2744.2,15.0,2.0
O100538,C01067,2026-07-31,completed,beauty,wallet,4,15.0,2740.09,11.0,3.0
O100539,C00068,2025-08-10,delivered,clothing,card,5,7.0,7707.77,8.0,4.0
O100540,C01748,2024-12-27,delivered,clothing,cash,4,6.0,1240.43,14.0,
O100541,C01061,2026-04-19,delivered,electronics,cash,3,4.0,591.28,13.0,3.0
O100542,C00089,2026-02-14,cancelled,beauty,card,3,26.0,2194.65,,
O100543,C00131,2025-10-13,delivered,clothing,card,5,23.0,3278.35,3.0,5.0
O100544,C01447,2026-07-31,cancelled,home,sbp,2,17.0,357.87,,
O100545,C01848,2025-06-01,delivered,home,card,2,2.0,855.99,16.0,2.0
O100546,C01395,2025-05-26,delivered,beauty,card,4,17.0,3032.35,16.0,1.0
O100547,C00884,2024-10-20,completed,home,card,4,17.0,2455.61,7.0,3.0
O100548,C00614,2025-04-26,delivered,home,card,2,29.0,1769.85,1.0,4.0
O100549,C00837,2026-03-02,completed,clothing,sbp,1,15.0,287.8,20.0,1.0
O100550,C00646,2025-10-24,delivered,home,sbp,4,,633.69,11.0,4.0
O100551,C00546,2024-12-26,completed,clothing,sbp,1,21.0,237.3,9.0,4.0
O100552,C00257,2026-03-04,delivered,beauty,card,1,14.0,983.86,4.0,5.0
O100553,C01138,2025-04-01,completed,beauty,wallet,1,24.0,1128.37,19.0,1.0
O100554,C00437,2025-11-18,delivered,clothing,cash,4,30.0,1723.77,11.0,4.0
O100555,C00290,2026-02-20,completed,electronics,card,4,28.0,6610.25,6.0,3.0
O100556,C00552,2025-03-14,processing,clothing,cash,3,18.0,1298.45,6.0,
O100557,C01598,2026-06-29,completed,beauty,sbp,1,,327.03,6.0,4.0
O100558,C01146,2026-02-08,delivered,toys,card,1,17.0,159.38,12.0,2.0
O100559,C00983,2026-02-12,delivered,electronics,card,3,1.0,1391.38,17.0,2.0
O100560,C01184,2025-12-26,completed,toys,card,5,20.0,5755.09,10.0,2.0
O100561,C01133,2026-07-31,cancelled,electronics,card,4,17.0,5437.67,,
O100562,C00996,2025-08-14,processing,toys,card,3,26.0,3477.37,14.0,
O100563,C01682,2024-04-08,cancelled,toys,card,3,11.0,2204.4,,
O100564,C01461,2026-02-11,processing,clothing,card,4,23.0,7070.46,18.0,
O100565,C00371,2025-05-28,completed,toys,cash,2,13.0,454.04,2.0,5.0
O100566,C01635,2025-06-10,processing,clothing,sbp,1,17.0,1271.58,4.0,
O100567,C00351,2025-05-15,cancelled,clothing,card,2,26.0,1234.15,,
O100568,C00157,2024-11-14,cancelled,beauty,card,1,10.0,583.16,,
O100569,C00842,2025-09-26,cancelled,electronics,cash,2,11.0,315.67,,
O100570,C00786,2025-11-15,delivered,electronics,card,5,13.0,3237.36,12.0,2.0
O100571,C01573,2026-03-13,delivered,electronics,sbp,3,16.0,3721.3,10.0,4.0
O100572,C01391,2025-08-28,delivered,home,card,3,1.0,269.25,9.0,4.0
O100573,C00118,2025-01-11,completed,home,sbp,4,4.0,3724.67,15.0,3.0
O100574,C00998,2025-07-09,delivered,beauty,card,2,16.0,158.39,15.0,3.0
O100575,C01591,2026-07-31,completed,beauty,cash,4,24.0,634.21,8.0,4.0
O100576,C01467,2025-10-06,delivered,beauty,card,3,1.0,1370.83,12.0,3.0
O100577,C01002,2026-02-03,delivered,home,card,3,15.0,5243.69,1.0,4.0
O100578,C99999,2026-07-31,completed,toys,card,2,25.0,889.51,16.0,3.0
O100579,C01124,2025-05-10,completed,electronics,card,5,10.0,3588.22,14.0,2.0
O100580,C00463,2025-11-20,completed,home,card,5,29.0,1189.82,6.0,5.0
O100581,C01129,2025-08-11,delivered,electronics,card,1,13.0,421.82,6.0,4.0
O100582,C01351,2024-05-16,completed,electronics,card,1,21.0,471.58,2.0,5.0
O100583,C00113,2025-05-23,completed,electronics,card,4,7.0,7256.6,10.0,3.0
O100584,,2025-06-04,completed,electronics,card,3,27.0,813.04,18.0,2.0
O100585,C00500,2025-02-11,completed,toys,card,4,17.0,1163.23,19.0,
O100586,C00016,2026-07-31,completed,clothing,card,2,14.0,2332.29,13.0,3.0
O100587,C01511,2025-06-01,completed,toys,card,4,6.0,1617.83,5.0,4.0
O100588,C00780,2026-07-31,delivered,clothing,card,1,24.0,539.44,4.0,4.0
O100589,C00825,2026-01-19,delivered,home,card,5,11.0,3489.76,7.0,3.0
O100590,C01249,2025-10-12,processing,clothing,card,4,29.0,1184.51,4.0,
O100591,C01122,2024-06-23,completed,toys,card,4,2.0,381.62,4.0,4.0
O100592,C01242,2026-06-30,completed,electronics,card,1,30.0,1164.59,4.0,3.0
O100593,C01890,2025-02-16,completed,home,card,5,9.0,2703.64,1.0,5.0
O100594,C01303,2026-07-31,delivered,toys,cash,2,0.0,354.8,1.0,
O100595,C00093,2026-07-31,completed,beauty,cash,1,11.0,918.26,9.0,3.0
O100596,C00445,2025-06-11,completed,beauty,card,3,10.0,7376.1,18.0,1.0
O100597,C00900,2026-05-10,delivered,electronics,card,5,24.0,6396.6,2.0,5.0
O100598,C00945,2025-04-23,completed,clothing,card,3,30.0,7811.6,17.0,1.0
O100599,C00723,2026-03-06,delivered,electronics,card,1,20.0,184.52,6.0,4.0
O100600,C00369,2024-11-24,delivered,clothing,cash,5,19.0,3008.12,15.0,3.0
O100601,C00213,2026-07-31,cancelled,electronics,cash,4,3.0,2618.0,,
O100602,C00290,2025-07-14,completed,beauty,card,4,7.0,1795.22,12.0,2.0
O100603,C01902,2025-12-16,completed,toys,cash,3,18.0,1137.3,1.0,5.0
O100604,C00792,2025-12-01,delivered,home,sbp,1,20.0,150.0,3.0,4.0
O100605,C01923,2026-07-15,completed,beauty,wallet,4,13.0,7633.4,13.0,3.0
O100606,C00670,2024-12-29,completed,clothing,card,1,25.0,150.0,12.0,3.0
O100607,C00623,2024-06-16,delivered,electronics,sbp,2,12.0,2030.65,8.0,4.0
O100608,C00980,2026-05-02,completed,home,card,3,27.0,1491.27,12.0,2.0
O100609,C01894,2026-07-31,completed,electronics,card,3,3.0,1442.63,8.0,4.0
O100610,C01127,2026-05-04,delivered,clothing,card,2,26.0,836.11,2.0,4.0
O100611,C00071,2026-06-18,cancelled,toys,card,1,18.0,577.79,,
O100612,C00544,2024-09-03,completed,clothing,card,1,29.0,822.73,3.0,4.0
O100613,C01962,2026-07-31,delivered,electronics,card,1,5.0,1055.06,7.0,3.0
O100614,C00310,2024-07-18,processing,electronics,cash,5,3.0,2227.68,10.0,
O100615,C01672,2026-04-11,completed,home,card,1,8.0,187.84,2.0,5.0
O100616,C01858,2026-02-24,delivered,electronics,cash,4,17.0,731.02,18.0,2.0
O100617,C00429,2024-11-26,completed,home,card,2,25.0,2262.65,18.0,1.0
O100618,C01118,2026-04-03,processing,clothing,card,2,24.0,793.22,2.0,
O100619,C01200,2026-04-10,completed,beauty,card,1,1.0,217.06,4.0,5.0
O100620,C01588,2024-05-11,completed,beauty,cash,1,13.0,272.22,7.0,4.0
O100621,C01597,2026-06-22,processing,electronics,card,5,24.0,2285.45,14.0,
O100622,C00121,2025-11-16,delivered,beauty,wallet,4,23.0,705.99,1.0,5.0
O100623,C00639,2026-02-06,completed,electronics,card,2,12.0,961.25,16.0,3.0
O100624,C01881,2025-01-18,cancelled,electronics,cash,3,12.0,4028.14,,
O100625,C00708,2026-03-10,cancelled,clothing,card,5,8.0,2240.57,,
O100626,C00492,2026-07-22,delivered,clothing,cash,2,8.0,239.63,10.0,4.0
O100627,C01258,2025-09-17,completed,toys,cash,5,15.0,4932.8,4.0,5.0
O100628,C00391,2026-04-05,completed,beauty,sbp,3,,3593.08,6.0,4.0
O100629,C00295,2026-03-24,processing,beauty,card,3,8.0,3747.88,19.0,
O100630,C01596,2024-10-09,completed,electronics,card,5,1.0,2582.81,1.0,5.0
O100631,C00237,2026-01-09,completed,home,card,3,26.0,9545.21,1.0,
O100632,C01783,2024-06-15,Processing ,home,wallet,1,25.0,887.83,10.0,
O100633,C00500,2025-02-11,completed,electronics,card,1,1.0,5387.51,9.0,3.0
O100634,C00214,2025-02-26,delivered,beauty,card,4,18.0,5811.34,16.0,2.0
O100635,C01483,2025-02-19,completed,beauty,card,4,20.0,5141.52,2.0,5.0
O100636,C00354,2025-02-06,completed,toys,card,5,,1497.14,11.0,3.0
