order_id,customer_id,order_date,status,category,payment_method,quantity,discount_percent,amount,delivery_days,rating,amount_raw,is_amount_outlier,amount_clean,is_successful,registration_date,country,city,age,signup_channel,marketing_consent,age_missing
O100180,C01056,2026-07-31,delivered,beauty,card,2,11,378.37,18.0,1.0,378.37,0,378.37,1,2026-06-26,Russia,Saint Petersburg,65,organic,1,0
O100182,C00164,2025-03-11,cancelled,electronics,sbp,1,13,150.0,,,150.0,0,150.0,0,2025-01-05,Russia,Kazan,44,ads,1,1
O100183,C01045,2026-03-16,completed,home,sbp,1,13,1166.88,16.0,2.0,1166.88,0,1166.88,1,2025-10-08,Georgia,Tbilisi,58,organic,1,0
O100184,C01724,2026-04-03,completed,electronics,card,1,30,1780.01,8.0,2.0,1780.01,0,1780.01,1,2025-10-28,Russia,Novosibirsk,47,referral,1,0
O100185,C00117,2024-03-09,cancelled,electronics,card,1,21,967.15,,,967.15,0,967.15,0,2024-02-03,Russia,Kazan,53,ads,1,0
O100186,C01508,2025-03-27,completed,electronics,card,2,24,503.23,11.0,2.0,503.23,0,503.23,1,2025-03-13,Georgia,Tbilisi,21,ads,1,0
O100187,C01560,2026-06-27,delivered,toys,sbp,1,10,245.19,6.0,4.0,245.19,0,245.19,1,2026-02-19,Russia,Saint Petersburg,61,unknown,1,0
O100188,C00104,2024-11-14,delivered,home,card,2,13,1776.6,9.0,3.0,1776.6,0,1776.6,1,2024-01-07,Kazakhstan,Almaty,27,organic,0,0
O100189,C00423,2026-04-18,completed,electronics,card,1,7,324.81,12.0,1.0,324.81,0,324.81,1,2025-11-29,Russia,Moscow,48,referral,0,0
O100190,C00008,2026-02-13,delivered,toys,wallet,1,15,247.52,11.0,3.0,247.52,0,247.52,1,2025-09-27,Russia,Saint Petersburg,20,ads,1,0
O100191,C01132,2026-07-31,delivered,beauty,card,3,8,679.01,10.0,5.0,679.01,0,679.01,1,2025-09-03,Kazakhstan,Almaty,25,organic,1,0
O100192,C00350,2024-10-14,cancelled,home,wallet,3,9,6593.6,,,6593.6,1,5533.54,0,2024-05-30,Russia,Moscow,52,ads,1,0
O100193,C01833,2026-02-25,completed,electronics,card,4,11,1359.66,14.0,4.0,1359.66,0,1359.66,1,2025-06-20,Russia,Kazan,23,referral,0,0
O100194,C00183,2026-03-22,completed,clothing,card,3,29,2875.44,8.0,5.0,2875.44,0,2875.44,1,2025-03-29,Russia,Kazan,44,ads,1,1
O100195,C01299,2025-06-10,completed,clothing,card,5,0,3824.17,15.0,2.0,3824.17,0,3824.17,1,2025-04-28,Russia,Saint Petersburg,50,organic,1,0
O100196,C01574,2026-07-16,completed,home,sbp,3,26,749.71,3.0,3.0,749.71,0,749.71,1,2026-01-11,Kazakhstan,Almaty,38,ads,0,0
O100197,C00357,2024-09-18,delivered,home,card,2,28,1017.99,8.0,3.0,1017.99,0,1017.99,1,2024-05-18,Russia,Saint Petersburg,39,organic,1,0
O100198,C00506,2025-04-01,completed,electronics,card,1,7,221.2,19.0,2.0,221.2,0,221.2,1,2025-02-17,Russia,Kazan,36,organic,1,0
O100199,C01594,2024-02-04,completed,clothing,card,3,6,4707.76,16.0,1.0,4707.76,0,4707.76,1,2024-01-18,Russia,Saint Petersburg,29,organic,1,0
O100200,C00186,2025-10-04,processing,clothing,card,2,8,475.57,12.0,,475.57,0,475.57,0,2025-02-10,Kazakhstan,Astana,20,ads,1,0
O100202,C00501,2024-11-04,completed,electronics,card,5,4,1659.18,2.0,4.0,1659.18,0,1659.18,1,2024-04-13,Belarus,Minsk,63,referral,1,0
O100203,C00027,2025-09-04,cancelled,home,cash,1,1,235.12,,,235.12,0,235.12,0,2025-01-02,Georgia,Tbilisi,44,organic,1,1
O100204,C00904,2026-07-31,delivered,toys,cash,2,4,2333.2,2.0,5.0,2333.2,0,2333.2,1,2026-03-17,Russia,Saint Petersburg,20,organic,1,0
O100205,C00974,2025-03-28,completed,home,card,1,8,324.75,15.0,2.0,324.75,0,324.75,1,2025-03-08,Russia,Novosibirsk,68,ads,1,0
O100206,C00695,2024-04-04,processing,clothing,cash,4,0,456.05,6.0,,456.05,0,456.05,0,2024-03-23,Belarus,Gomel,24,organic,1,0
O100207,C01625,2025-09-18,delivered,home,card,3,16,2075.72,16.0,2.0,2075.72,0,2075.72,1,2025-05-19,Russia,Saint Petersburg,44,ads,1,0
O100208,C00193,2026-01-30,completed,beauty,sbp,1,15,279.78,14.0,2.0,279.78,0,279.78,1,2025-07-07,Armenia,Yerevan,37,ads,1,0
O100209,C00860,2026-07-31,completed,beauty,card,4,4,2235.84,12.0,3.0,2235.84,0,2235.84,1,2025-12-31,Russia,Saint Petersburg,53,organic,1,0
O100210,C00362,2026-07-31,processing,electronics,card,1,23,977.4,4.0,,977.4,0,977.4,0,2026-03-23,Russia,Saint Petersburg,56,organic,1,0
O100211,C01517,2026-01-11,completed,electronics,sbp,4,30,2621.75,13.0,4.0,2621.75,0,2621.75,1,2025-03-16,Russia,Kazan,70,organic,0,0
O100212,C01114,2025-01-07,cancelled,electronics,sbp,5,11,5016.47,,,5016.47,0,5016.47,0,2024-09-23,Belarus,Minsk,53,referral,0,0
O100213,C01412,2025-12-22,completed,electronics,card,3,17,523.26,3.0,5.0,523.26,0,523.26,1,2025-05-27,Georgia,Tbilisi,36,ads,0,0
O100214,C00216,2024-10-17,completed,home,card,4,9,5141.31,10.0,3.0,5141.31,0,5141.31,1,2024-09-05,Russia,Moscow,19,referral,1,0
O100215,C00914,2026-07-31,cancelled,electronics,sbp,1,25,388.4,,,388.4,0,388.4,0,2026-06-12,Russia,Novosibirsk,67,email,1,0
O100216,C00102,2024-08-06,processing,home,sbp,4,17,629.53,5.0,,629.53,0,629.53,0,2024-07-01,Russia,Kazan,42,organic,1,0
O100217,C00647,2026-02-20,completed,home,cash,1,8,150.0,19.0,2.0,150.0,0,150.0,1,2025-02-23,Russia,Saint Petersburg,28,email,0,0
O100218,C01891,2024-11-28,completed,clothing,card,3,9,1155.05,12.0,2.0,1155.05,0,1155.05,1,2024-06-17,Russia,Moscow,64,ads,1,0
O100219,C01454,2025-05-02,delivered,electronics,card,3,5,788.12,6.0,3.0,788.12,0,788.12,1,2024-08-12,Kazakhstan,Astana,68,organic,0,0
O100220,C00157,2024-06-01,delivered,clothing,wallet,4,29,1063.94,16.0,3.0,1063.94,0,1063.94,1,2024-04-25,Russia,Moscow,48,referral,1,0
O100221,C00738,2025-10-13,completed,electronics,card,4,26,2575.46,8.0,4.0,2575.46,0,2575.46,1,2024-10-31,Russia,Moscow,30,email,1,0
O100222,C01742,2026-05-19,completed,toys,sbp,5,13,9756.16,3.0,4.0,9756.16,1,5533.54,1,2025-11-09,Kazakhstan,Astana,37,organic,1,0
O100223,C00341,2025-08-27,processing,clothing,card,4,6,958.12,12.0,,958.12,0,958.12,0,2025-08-01,Russia,Moscow,30,organic,1,0
O100224,C01515,2024-12-25,completed,electronics,cash,1,6,530.4,13.0,2.0,530.4,0,530.4,1,2024-08-13,Russia,Saint Petersburg,33,ads,0,0
O100225,C00642,2026-07-01,completed,electronics,card,4,11,1251.47,6.0,3.0,1251.47,0,1251.47,1,2026-04-15,Russia,Novosibirsk,59,organic,1,0
O100226,C00955,2026-01-11,completed,home,card,1,2,223.73,3.0,4.0,223.73,0,223.73,1,2025-12-17,Armenia,Yerevan,21,ads,1,0
O100227,C01754,2025-01-05,completed,home,card,5,22,1093.01,5.0,4.0,1093.01,0,1093.01,1,2024-12-25,Russia,Saint Petersburg,62,ads,1,0
O100228,C01346,2026-07-31,delivered,toys,sbp,5,2,9166.09,12.0,2.0,9166.09,1,5533.54,1,2026-06-28,Russia,Saint Petersburg,70,ads,0,0
O100229,C00567,2025-06-07,completed,electronics,cash,2,7,996.02,19.0,1.0,996.02,0,996.02,1,2024-07-26,Russia,Novosibirsk,50,referral,1,0
O100230,C00018,2024-12-22,delivered,electronics,cash,1,12,423.24,6.0,4.0,423.24,0,423.24,1,2024-04-26,Kazakhstan,Almaty,20,organic,0,0
O100231,C00470,2026-07-31,completed,beauty,wallet,5,20,1423.97,2.0,4.0,1423.97,0,1423.97,1,2026-04-30,Russia,Novosibirsk,49,ads,0,0
O100232,C00836,2025-12-22,completed,clothing,card,2,13,1039.96,14.0,2.0,1039.96,0,1039.96,1,2025-12-09,Russia,Novosibirsk,44,organic,1,1
O100233,C00267,2025-04-16,cancelled,clothing,sbp,5,29,1478.85,,,1478.85,0,1478.85,0,2025-02-11,Russia,Kazan,65,referral,0,0
O100234,C01765,2025-06-21,delivered,toys,card,1,11,2307.75,14.0,3.0,2307.75,0,2307.75,1,2025-06-09,Russia,Kazan,37,organic,0,0
O100235,C00111,2025-08-30,completed,home,card,2,16,1205.44,13.0,3.0,1205.44,0,1205.44,1,2024-09-09,Russia,Moscow,37,email,1,0
O100236,C01082,2026-07-31,completed,clothing,card,3,14,1652.72,9.0,4.0,1652.72,0,1652.72,1,2026-06-21,Russia,Moscow,44,ads,1,1
O100237,C01954,2026-02-11,delivered,toys,wallet,1,8,541.01,17.0,2.0,541.01,0,541.01,1,2025-02-28,Armenia,Yerevan,58,ads,1,0
O100238,C00670,2025-03-26,cancelled,electronics,cash,3,18,4208.49,,,4208.49,0,4208.49,0,2024-04-30,Armenia,Yerevan,62,organic,1,0
O100239,C01074,2025-07-13,delivered,electronics,card,5,29,2420.63,3.0,5.0,2420.63,0,2420.63,1,2025-04-23,Armenia,Yerevan,32,ads,1,0
O100240,C00147,2024-08-05,cancelled,electronics,wallet,1,5,336.58,,,336.58,0,336.58,0,2024-02-01,Kazakhstan,Astana,67,organic,1,0
O100241,C01460,2025-12-07,completed,electronics,sbp,3,28,1681.53,7.0,4.0,1681.53,0,1681.53,1,2025-04-15,Russia,Kazan,28,ads,1,0
O100242,C01955,2026-07-31,processing,clothing,cash,1,25,928.04,6.0,,928.04,0,928.04,0,2026-06-04,Russia,Saint Petersburg,51,ads,1,0
O100243,C01546,2026-02-20,completed,beauty,card,4,19,5077.96,17.0,1.0,5077.96,0,5077.96,1,2025-06-22,Russia,Moscow,62,unknown,1,0
O100244,C00299,2025-02-28,completed,toys,card,3,22,1755.7,13.0,2.0,1755.7,0,1755.7,1,2024-09-16,Kazakhstan,Astana,20,ads,0,0
O100245,C00705,2024-04-28,delivered,home,card,3,23,1775.99,4.0,4.0,1775.99,0,1775.99,1,2024-04-27,Russia,Saint Petersburg,29,organic,0,0
O100246,C01448,2026-07-31,completed,toys,cash,3,10,3270.84,7.0,3.0,3270.84,0,3270.84,1,2026-05-25,Russia,Saint Petersburg,28,ads,1,0
O100247,C01598,2026-07-01,completed,clothing,card,4,23,221.18,2.0,5.0,221.18,0,221.18,1,2025-10-23,Russia,Novosibirsk,28,referral,0,0
O100248,C00807,2026-03-12,completed,clothing,card,4,0,2115.11,2.0,4.0,2115.11,0,2115.11,1,2025-05-11,Russia,Kazan,38,organic,1,0
O100249,C01923,2026-04-12,delivered,electronics,card,5,13,1543.63,1.0,5.0,1543.63,0,1543.63,1,2026-01-22,Russia,Moscow,19,ads,1,0
O100250,C00408,2024-06-18,cancelled,clothing,card,4,28,2064.68,,,2064.68,0,2064.68,0,2024-05-11,Russia,Novosibirsk,44,ads,0,0
O100251,C01484,2025-03-06,delivered,clothing,sbp,5,8,3274.76,18.0,2.0,3274.76,0,3274.76,1,2024-04-12,Russia,Kazan,30,organic,1,0
O100252,C00993,2025-04-18,completed,electronics,card,1,2,1334.09,6.0,5.0,1334.09,0,1334.09,1,2024-06-28,Russia,Kazan,48,organic,1,0
O100253,C01424,2026-07-10,completed,toys,card,1,2,162.78,17.0,1.0,162.78,0,162.78,1,2025-09-07,Russia,Novosibirsk,64,ads,0,0
O100254,C01193,2024-11-11,cancelled,electronics,card,3,12,831.47,,,831.47,0,831.47,0,2024-06-04,Kazakhstan,Almaty,34,referral,1,0
O100255,C00865,2026-07-31,delivered,home,card,1,1,241.88,10.0,4.0,241.88,0,241.88,1,2026-02-10,Belarus,Minsk,57,referral,1,0
O100256,C01631,2025-08-26,delivered,electronics,card,5,28,1516.19,19.0,2.0,1516.19,0,1516.19,1,2025-06-06,Russia,Saint Petersburg,32,organic,1,0
O100257,C01683,2024-11-04,completed,clothing,card,5,0,823.26,19.0,2.0,823.26,0,823.26,1,2024-02-02,Russia,Novosibirsk,59,email,1,0
O100258,C01635,2025-07-12,completed,home,card,3,24,8172.78,13.0,3.0,8172.78,1,5533.54,1,2025-01-13,Russia,Kazan,70,organic,1,0
O100259,C00178,2024-07-26,completed,electronics,card,3,7,2966.69,2.0,5.0,2966.69,0,2966.69,1,2024-05-27,Russia,Moscow,31,email,1,0
O100260,C00847,2025-02-07,delivered,electronics,wallet,5,22,1324.95,3.0,5.0,1324.95,0,1324.95,1,2024-05-22,Russia,Saint Petersburg,56,referral,0,0
O100261,C01500,2026-06-17,cancelled,home,card,3,3,1496.69,,,1496.69,0,1496.69,0,2026-02-06,Russia,Kazan,34,organic,1,0
O100262,C01734,2026-04-26,processing,home,card,5,29,1740.0,10.0,,1740.0,0,1740.0,0,2026-02-28,Russia,Novosibirsk,38,referral,1,0
O100263,C00724,2025-01-02,completed,clothing,sbp,5,1,2791.51,10.0,3.0,2791.51,0,2791.51,1,2024-04-19,Russia,Saint Petersburg,53,ads,1,0
O100264,C01482,2024-10-09,delivered,clothing,card,2,11,533.23,10.0,,533.23,0,533.23,1,2024-01-02,Russia,Kazan,43,email,0,0
O100265,C01132,2025-12-30,cancelled,electronics,cash,4,18,582.81,,,582.81,0,582.81,0,2025-09-03,Kazakhstan,Almaty,25,organic,1,0
O100266,C00442,2025-09-18,completed,electronics,cash,1,19,311.75,2.0,5.0,311.75,0,311.75,1,2024-10-01,Russia,Novosibirsk,19,organic,1,0
O100267,C01786,2025-04-26,delivered,beauty,cash,1,10,1487.8,2.0,5.0,1487.8,0,1487.8,1,2024-08-10,Belarus,Minsk,20,organic,1,0
O100268,C00890,2024-09-11,delivered,electronics,card,1,1,150.21,16.0,3.0,150.21,0,150.21,1,2024-09-03,Russia,Moscow,70,referral,1,0
O100269,C01211,2025-11-21,completed,clothing,card,5,30,5926.2,7.0,3.0,5926.2,1,5533.54,1,2025-07-22,Georgia,Tbilisi,44,ads,1,1
O100270,C00577,2026-07-31,completed,home,wallet,1,26,771.21,16.0,2.0,771.21,0,771.21,1,2026-04-24,Kazakhstan,Astana,61,ads,1,0
O100271,C00052,2024-08-29,completed,beauty,sbp,2,20,715.83,3.0,4.0,715.83,0,715.83,1,2024-06-26,Russia,Kazan,70,ads,1,0
O100272,C00906,2026-07-31,delivered,electronics,cash,4,10,3591.56,16.0,3.0,3591.56,0,3591.56,1,2025-10-09,Russia,Novosibirsk,67,ads,0,0
O100273,C01446,2024-08-09,completed,home,card,1,29,582.25,15.0,1.0,582.25,0,582.25,1,2024-02-02,Russia,Kazan,61,ads,1,0
O100274,C00655,2026-01-20,completed,home,card,1,5,150.0,2.0,5.0,150.0,0,150.0,1,2025-05-19,Georgia,Tbilisi,49,organic,1,0
O100275,C01859,2025-12-28,completed,electronics,cash,4,2,1426.05,6.0,3.0,1426.05,0,1426.05,1,2025-04-22,Kazakhstan,Astana,53,ads,1,0
O100276,C01501,2025-10-31,cancelled,electronics,card,5,24,1824.84,,,1824.84,0,1824.84,0,2025-04-28,Russia,Kazan,58,referral,0,0
O100277,C01285,2025-06-20,cancelled,beauty,wallet,1,8,1565.56,,,1565.56,0,1565.56,0,2024-12-14,Russia,Moscow,21,organic,1,0
O100279,C01723,2026-04-09,cancelled,electronics,card,3,24,1248.78,,,1248.78,0,1248.78,0,2025-08-18,Russia,Novosibirsk,24,organic,1,0
O100280,C01443,2026-07-31,completed,home,card,5,4,973.07,12.0,2.0,973.07,0,973.07,1,2026-05-02,Russia,Moscow,65,organic,1,0
O100281,C01651,2024-11-28,completed,clothing,card,5,19,2342.1,9.0,3.0,2342.1,0,2342.1,1,2024-06-22,Georgia,Tbilisi,21,email,1,0
O100282,C01427,2026-02-10,delivered,electronics,card,3,14,571.06,9.0,2.0,571.06,0,571.06,1,2025-09-04,Russia,Saint Petersburg,33,unknown,1,0
O100283,C01723,2026-05-29,delivered,electronics,card,5,11,5873.88,2.0,5.0,5873.88,1,5533.54,1,2025-08-18,Russia,Novosibirsk,24,organic,1,0
O100284,C00208,2026-07-31,delivered,clothing,cash,2,14,703.96,3.0,4.0,703.96,0,703.96,1,2026-06-02,Russia,Kazan,41,ads,1,0
O100285,C00689,2025-10-05,completed,home,card,3,26,569.97,19.0,1.0,569.97,0,569.97,1,2025-02-10,Russia,Moscow,60,ads,0,0
O100286,C01776,2024-10-14,processing,clothing,card,1,4,1313.44,3.0,,1313.44,0,1313.44,0,2024-04-29,Russia,Novosibirsk,57,organic,1,0
O100287,C00949,2026-07-31,completed,electronics,card,1,15,173.33,13.0,2.0,173.33,0,173.33,1,2026-05-14,Russia,Kazan,40,organic,1,0
O100288,C00030,2025-09-04,delivered,home,card,4,22,2417.7,14.0,2.0,2417.7,0,2417.7,1,2025-02-08,Russia,Saint Petersburg,57,ads,1,0
O100289,C01697,2025-08-08,cancelled,home,card,3,28,449.79,,,449.79,0,449.79,0,2025-03-03,Kazakhstan,Astana,19,ads,0,0
O100290,C01312,2025-01-17,delivered,clothing,wallet,1,17,622.92,4.0,5.0,622.92,0,622.92,1,2024-11-13,Russia,Novosibirsk,63,ads,1,0
O100291,C01821,2025-04-25,cancelled,electronics,card,5,16,5787.65,,,5787.65,1,5533.54,0,2024-10-12,Russia,Saint Petersburg,30,organic,0,0
O100292,C00033,2024-09-02,delivered,electronics,sbp,5,5,1466.85,12.0,2.0,1466.85,0,1466.85,1,2024-03-25,Russia,Kazan,20,organic,1,0
O100293,C00294,2024-11-16,cancelled,toys,card,2,18,383.49,,,383.49,0,383.49,0,2024-10-29,Russia,Moscow,32,referral,0,0
O100294,C01021,2025-02-03,cancelled,electronics,cash,1,30,196.58,,,196.58,0,196.58,0,2024-02-21,Belarus,Gomel,44,organic,1,1
O100295,C00364,2026-07-31,completed,clothing,card,2,9,942.8,8.0,4.0,942.8,0,942.8,1,2026-03-25,Russia,Moscow,65,organic,0,0
O100296,C01042,2026-04-02,completed,home,card,4,15,9215.98,6.0,4.0,9215.98,1,5533.54,1,2026-02-20,Kazakhstan,Almaty,63,ads,0,0
O100297,C00694,2026-07-25,cancelled,beauty,card,1,2,1157.9,,,1157.9,0,1157.9,0,2026-05-12,Kazakhstan,Almaty,20,ads,1,0
O100298,C00421,2026-07-31,delivered,toys,sbp,2,8,2513.75,20.0,1.0,2513.75,0,2513.75,1,2026-04-25,Kazakhstan,Astana,49,ads,1,0
O100299,C01541,2026-01-16,delivered,clothing,card,2,0,418.73,10.0,4.0,418.73,0,418.73,1,2025-03-09,Russia,Saint Petersburg,51,organic,0,0
O100300,C00078,2025-01-18,completed,toys,card,4,27,4740.17,9.0,,4740.17,0,4740.17,1,2024-07-25,Russia,Saint Petersburg,22,email,1,0
O100301,C01750,2026-07-31,completed,electronics,card,2,8,2170.69,3.0,5.0,2170.69,0,2170.69,1,2025-10-18,Russia,Kazan,42,ads,1,0
O100302,C00308,2025-07-05,delivered,beauty,cash,4,28,2515.68,20.0,2.0,2515.68,0,2515.68,1,2025-05-20,Belarus,Minsk,53,ads,1,0
O100304,C01984,2026-07-31,completed,toys,card,1,5,1072.51,5.0,4.0,1072.51,0,1072.51,1,2025-11-15,Belarus,Minsk,32,referral,0,0
O100305,C00227,2026-07-31,completed,beauty,cash,2,10,572.98,17.0,2.0,572.98,0,572.98,1,2026-01-07,Russia,Moscow,23,unknown,1,0
O100306,C01854,2024-08-21,completed,beauty,card,5,13,4168.09,11.0,3.0,4168.09,0,4168.09,1,2024-05-26,Russia,Saint Petersburg,47,organic,1,0
O100307,C00608,2025-12-13,delivered,home,card,4,25,1453.5,9.0,4.0,1453.5,0,1453.5,1,2025-04-13,Russia,Saint Petersburg,65,ads,0,0
O100308,C01483,2024-10-05,completed,electronics,card,3,29,671.96,16.0,3.0,671.96,0,671.96,1,2024-09-21,Russia,Saint Petersburg,25,ads,0,0
O100309,C01715,2025-09-30,delivered,clothing,card,2,30,712.62,2.0,5.0,712.62,0,712.62,1,2025-08-10,Armenia,Yerevan,29,email,1,0
O100310,C00464,2025-12-11,completed,electronics,wallet,2,14,4757.47,11.0,3.0,4757.47,0,4757.47,1,2025-01-17,Russia,Moscow,60,ads,0,0
O100311,C00696,2025-05-16,completed,home,cash,3,13,581.67,12.0,3.0,581.67,0,581.67,1,2024-08-19,Russia,Kazan,51,organic,0,0
O100312,C01722,2026-01-21,completed,electronics,sbp,5,4,5446.09,17.0,3.0,5446.09,0,5446.09,1,2025-11-07,Kazakhstan,Astana,48,organic,1,0
O100313,C00206,2025-08-28,completed,electronics,cash,2,0,1930.16,19.0,1.0,1930.16,0,1930.16,1,2024-08-30,Russia,Saint Petersburg,64,ads,1,0
O100314,C00218,2025-03-25,cancelled,electronics,card,5,5,2125.86,,,2125.86,0,2125.86,0,2024-03-28,Russia,Saint Petersburg,49,ads,1,0
O100315,C00605,2026-02-06,processing,beauty,wallet,2,26,633.63,19.0,,633.63,0,633.63,0,2026-01-23,Russia,Saint Petersburg,28,referral,1,0
O100316,C01207,2025-04-23,cancelled,clothing,card,1,11,181.51,,,181.51,0,181.51,0,2025-04-14,Kazakhstan,Almaty,23,ads,0,0
O100317,C01614,2025-12-22,cancelled,clothing,sbp,4,17,5525.82,,,5525.82,0,5525.82,0,2025-09-24,Kazakhstan,Astana,63,organic,0,0
O100318,C01126,2026-07-31,completed,electronics,card,1,7,190.24,11.0,3.0,190.24,0,190.24,1,2026-02-08,Russia,Kazan,63,organic,0,0
O100319,C00987,2026-02-19,cancelled,clothing,cash,4,25,211.79,,,211.79,0,211.79,0,2025-07-16,Russia,Kazan,39,ads,1,0
O100320,C01742,2026-05-15,delivered,clothing,wallet,5,23,3152.01,11.0,2.0,3152.01,0,3152.01,1,2025-11-09,Kazakhstan,Astana,37,organic,1,0
O100321,C00344,2025-09-12,cancelled,electronics,sbp,1,21,167.23,,,167.23,0,167.23,0,2025-04-14,Russia,Novosibirsk,27,ads,1,0
O100322,C01804,2025-02-15,delivered,home,sbp,3,26,1354.01,19.0,,1354.01,0,1354.01,1,2024-08-24,Russia,Moscow,59,organic,1,0
O100323,C00626,2025-03-20,completed,clothing,sbp,1,11,168.17,19.0,2.0,168.17,0,168.17,1,2024-07-31,Kazakhstan,Almaty,58,organic,1,0
O100324,C00552,2025-01-16,completed,toys,card,3,29,928.49,15.0,2.0,928.49,0,928.49,1,2024-12-24,Russia,Moscow,68,referral,1,0
O100325,C01908,2024-12-27,completed,electronics,card,3,20,1562.65,5.0,4.0,1562.65,0,1562.65,1,2024-05-27,Russia,Moscow,33,referral,0,0
O100326,C01292,2026-05-12,completed,clothing,card,1,2,612.31,18.0,3.0,612.31,0,612.31,1,2026-02-21,Kazakhstan,Astana,46,organic,1,0
O100327,C00864,2026-07-31,delivered,toys,card,1,0,1438.01,12.0,4.0,1438.01,0,1438.01,1,2025-12-05,Russia,Saint Petersburg,63,organic,1,0
O100328,C00661,2024-08-20,processing,beauty,card,3,23,1479.9,13.0,,1479.9,0,1479.9,0,2024-06-10,Russia,Saint Petersburg,65,ads,1,0
O100329,C00884,2024-06-15,completed,clothing,card,5,15,2684.3,10.0,3.0,2684.3,0,2684.3,1,2024-05-21,Kazakhstan,Almaty,38,ads,0,0
O100330,C01584,2025-06-19,delivered,electronics,sbp,2,29,813.46,14.0,3.0,813.46,0,813.46,1,2025-01-12,Russia,Novosibirsk,57,ads,1,0
O100331,C00307,2025-03-11,delivered,clothing,cash,5,2,5159.52,2.0,5.0,5159.52,0,5159.52,1,2024-10-02,Russia,Moscow,30,ads,0,0
O100332,C00349,2024-12-19,completed,home,card,1,21,199.37,18.0,2.0,199.37,0,199.37,1,2024-06-13,Russia,Kazan,51,organic,1,0
O100333,C00610,2026-07-31,completed,electronics,cash,1,17,347.22,11.0,3.0,347.22,0,347.22,1,2026-02-21,Russia,Moscow,49,organic,0,0
O100334,C00965,2026-07-31,completed,electronics,sbp,2,2,984.49,11.0,,984.49,0,984.49,1,2026-05-15,Kazakhstan,Almaty,48,ads,1,0
O100335,C01630,2024-09-04,delivered,clothing,sbp,1,25,238.67,12.0,3.0,238.67,0,238.67,1,2024-04-25,Russia,Kazan,34,organic,1,0
O100336,C00422,2026-06-17,completed,electronics,card,1,2,1505.11,20.0,2.0,1505.11,0,1505.11,1,2025-09-25,Russia,Saint Petersburg,19,referral,1,0
O100337,C01573,2026-05-02,completed,beauty,cash,2,4,1271.5,6.0,4.0,1271.5,0,1271.5,1,2025-10-31,Kazakhstan,Astana,44,organic,1,1
O100338,C01816,2024-06-30,completed,electronics,card,3,28,554.51,8.0,3.0,554.51,0,554.51,1,2024-04-10,Russia,Novosibirsk,28,organic,1,0
O100339,C00871,2025-02-27,cancelled,toys,sbp,5,12,3415.6,,,3415.6,0,3415.6,0,2025-02-20,Russia,Moscow,43,organic,1,0
O100340,C01923,2026-01-23,cancelled,clothing,sbp,4,25,5621.59,,,5621.59,1,5533.54,0,2026-01-22,Russia,Moscow,19,ads,1,0
O100341,C01788,2024-06-20,completed,toys,card,4,16,1108.27,9.0,2.0,1108.27,0,1108.27,1,2024-03-31,Russia,Novosibirsk,59,organic,1,0
O100342,C01595,2026-07-27,delivered,beauty,card,4,14,5858.18,6.0,4.0,5858.18,1,5533.54,1,2025-10-02,Russia,Moscow,21,organic,1,0
O100343,C00761,2024-11-25,processing,electronics,card,3,6,1815.53,20.0,,1815.53,0,1815.53,0,2024-06-09,Russia,Moscow,25,referral,0,0
O100344,C00602,2026-05-24,completed,electronics,card,1,3,579.03,8.0,3.0,579.03,0,579.03,1,2025-12-11,Russia,Kazan,66,ads,1,0
O100345,C01729,2025-07-04,completed,electronics,card,2,1,2570.51,20.0,1.0,2570.51,0,2570.51,1,2025-02-09,Russia,Moscow,36,unknown,1,0
O100346,C00884,2024-08-22,completed,home,sbp,1,0,579.97,17.0,2.0,579.97,0,579.97,1,2024-05-21,Kazakhstan,Almaty,38,ads,0,0
O100347,C00064,2026-07-31,completed,electronics,card,3,0,2019.98,8.0,3.0,2019.98,0,2019.98,1,2026-06-01,Belarus,Gomel,20,referral,1,0
O100348,C01435,2024-10-22,cancelled,home,card,4,29,2122.03,,,2122.03,0,2122.03,0,2024-10-18,Belarus,Minsk,63,email,0,0
O100349,C00695,2024-11-01,cancelled,beauty,cash,3,7,363.43,,,363.43,0,363.43,0,2024-03-23,Belarus,Gomel,24,organic,1,0
O100350,C01872,2025-06-13,delivered,clothing,cash,3,27,2054.58,5.0,3.0,2054.58,0,2054.58,1,2024-07-07,Russia,Kazan,39,email,1,0
O100351,C01711,2025-09-25,completed,home,card,4,9,2411.54,16.0,1.0,2411.54,0,2411.54,1,2024-11-08,Georgia,Tbilisi,32,organic,0,0
O100352,C00209,2025-01-09,cancelled,beauty,sbp,1,15,363.57,,,363.57,0,363.57,0,2024-08-28,Russia,Kazan,65,unknown,1,0
O100353,C01803,2025-12-26,completed,beauty,cash,4,14,256.38,19.0,1.0,256.38,0,256.38,1,2025-02-18,Russia,Moscow,54,ads,0,0
O100354,C01900,2025-01-30,completed,electronics,card,4,25,3242.03,15.0,2.0,3242.03,0,3242.03,1,2024-11-05,Russia,Kazan,37,organic,0,0
O100355,C01513,2026-02-05,completed,electronics,card,5,26,1237.88,14.0,3.0,1237.88,0,1237.88,1,2025-11-09,Russia,Moscow,20,ads,1,0
O100356,C00551,2026-05-07,cancelled,clothing,sbp,3,3,600.17,,,600.17,0,600.17,0,2026-01-02,Russia,Moscow,37,organic,1,0
